user_id,gender,age,os,portfolio_type,annual_income,initial_date,initial_amount,add_amount,prior_investment,etf_knowledge,occupation,total_asset_amount,target_period,investment_priority,patience_to_loss_percentage,investment_amount,add_count,total_amount,target_count
BE20191225088458,male,28,Android,multi,172500000,2019.12.27,6080000,0,1,1,1,5,1,1,1,3080000,0,6080000,0
BE20191225092095,male,29,Android,saving,35000000,2019.12.25,4900000,0,2,1,3,3,1,1,1,5000000,0,4900000,0
BE20191225810248,male,9,iOS,investing,35000000,2019.12.31,20000000,0,2,1,5,2,3,5,5,20000000,0,20000000,0
BE20191225481769,female,37,Android,investing,75000000,2019.12.25,10000000,0,1,1,1,2,1,1,1,10000000,0,10000000,0
BE20191225342207,female,26,iOS,investing,35000000,2019.12.25,3000000,0,1,1,1,1,2,3,3,3000000,0,3000000,0
BE20191225601666,female,37,Android,investing,172500000,2019.12.25,5000000,5000000,1,1,1,5,2,3,3,10000000,1,10000000,1
BE20191225899121,female,7,iOS,investing,35000000,2019.12.31,20000000,0,2,1,1,2,3,5,5,20000000,0,20000000,0
BE20191225607187,male,55,Android,investing,172500000,2019.12.25,3000000,0,2,1,1,4,1,1,1,10000000,0,3000000,0
BE20191225285672,female,45,Android,investing,75000000,2019.12.29,10000000,0,1,1,1,4,1,1,1,10000000,0,10000000,0
BE20191225026858,female,21,iOS,investing,35000000,2020.1.2,3000000,3500000,1,1,1,2,3,4,4,3000000,1,6500000,1
BE20191225672678,male,25,Android,investing,35000000,2020.1.1,5000000,0,1,1,1,1,1,5,5,5000000,0,5000000,0
BE20191226103538,female,47,Android,investing,35000000,2019.12.27,30000000,0,4,1,5,1,1,1,1,3000000,0,30000000,0
BE20191226779871,male,41,Android,investing,75000000,2019.12.26,5000000,0,1,1,1,3,2,3,3,10000000,0,5000000,0
BE20191226572541,male,34,Android,investing,7500000,2020.1.9,3000000,0,1,1,1,2,1,3,3,5000000,0,3000000,0
BE20191226926871,female,33,Android,investing,35000000,2019.12.26,4000000,0,1,1,1,1,1,2,2,5000000,0,4000000,0
BE20191226916294,male,49,Android,investing,75000000,2020.1.1,20000000,0,1,1,1,3,3,1,1,20000000,0,20000000,0
BE20191226051168,male,36,Android,investing,172500000,2020.1.5,9900000,0,1,1,1,3,1,1,1,10000000,0,9900000,0
BE20191226162981,male,44,Android,investing,75000000,2020.1.2,3000000,0,1,1,1,1,1,3,3,3000000,0,3000000,0
BE20191226898934,male,57,Android,investing,75000000,2020.1.3,4000000,0,1,1,1,4,2,3,3,4000000,0,4000000,0
BE20191226437690,male,39,Android,investing,35000000,2020.1.10,3000000,0,1,1,1,3,1,1,1,3000000,0,3000000,0
BE20191226870714,male,54,Android,investing,75000000,2019.12.28,4000000,0,1,1,1,1,3,5,5,4000000,0,4000000,0
BE20191226200604,male,61,Android,investing,75000000,2019.12.27,10000000,0,2,1,3,2,2,3,3,10000000,0,10000000,0
BE20191226903894,male,38,Android,investing,35000000,2019.12.26,3000000,0,1,1,1,1,2,5,5,10000000,0,3000000,0
BE20191226370080,male,47,Android,investing,75000000,2019.12.26,3000000,0,1,1,1,2,2,1,1,3000000,0,3000000,0
BE20191226777218,female,46,Android,investing,172500000,2019.12.26,3000000,0,2,1,1,5,3,5,5,10000000,0,3000000,0
BE20191226874737,male,42,Android,investing,35000000,2020.1.7,4900000,5100000,1,1,1,3,2,1,1,4900000,1,10000000,1
BE20191226375983,female,20,Android,investing,7500000,2020.1.2,3000000,0,1,1,4,1,2,4,4,5000000,0,3000000,0
BE20191226289748,male,30,Android,investing,35000000,2020.1.10,3000000,0,1,1,1,2,2,2,2,3000000,0,3000000,0
BE20191226545567,male,40,iOS,investing,7500000,2019.12.26,3000000,0,1,1,3,1,3,5,5,3000000,0,3000000,0
BE20191226541319,male,27,Android,multi,35000000,2019.12.27,7000000,0,1,1,1,1,1,3,3,3000000,0,7000000,0
BE20191226016729,female,46,Android,investing,75000000,2020.1.8,5000000,200000,2,1,1,3,3,3,3,10000000,1,5200000,1
BE20191226544891,female,28,Android,investing,35000000,2019.12.26,3000000,0,1,1,1,4,1,2,2,3000000,0,3000000,0
BE20191226719350,female,52,iOS,investing,35000000,2020.1.14,10000000,0,1,1,1,5,3,1,1,10000000,0,10000000,0
BE20191226777097,male,49,Android,investing,75000000,2019.12.28,3000000,500000,1,1,1,3,3,5,5,10000000,1,3500000,1
BE20191226950717,male,24,Android,investing,35000000,2020.1.6,4000000,500000,1,1,1,1,1,2,2,5000000,1,4500000,1
BE20191226707668,female,26,Android,investing,35000000,2019.12.28,3000000,0,1,1,1,2,2,4,4,5000000,0,3000000,0
BE20191226464153,male,40,Android,investing,35000000,2019.12.27,5000000,0,2,1,1,1,1,1,1,5000000,0,5000000,0
BE20191226794801,male,63,Android,investing,172500000,2020.1.2,10000000,10000000,2,1,1,5,3,2,2,10000000,1,20000000,1
BE20191226215281,male,22,Android,investing,7500000,2019.12.31,3000000,0,1,1,5,1,1,3,3,5000000,0,3000000,0
BE20191227348773,male,34,Android,investing,35000000,2019.12.27,9900000,0,1,1,1,2,1,1,1,10000000,0,9900000,0
BE20191227237609,female,37,Android,investing,35000000,2020.1.20,10000000,0,2,1,1,4,1,3,3,100000000,0,10000000,0
BE20191227202300,male,23,Android,investing,7500000,2019.12.27,3000000,0,1,1,4,1,2,5,5,3000000,0,3000000,0
BE20191227385031,male,39,iOS,investing,172500000,2020.1.17,3000000,0,1,1,1,5,3,2,2,10000000,0,3000000,0
BE20191227106765,male,42,Android,investing,75000000,2020.1.13,3000000,0,1,1,1,1,3,2,2,10000000,0,3000000,0
BE20191227845170,female,44,Android,investing,75000000,2019.12.27,10000000,0,1,1,1,3,1,3,3,10000000,0,10000000,0
BE20191227197970,male,34,Android,investing,75000000,2019.12.27,3500000,0,1,1,1,2,2,3,3,3500000,0,3500000,0
BE20191227405397,male,49,Android,investing,172500000,2019.12.27,99000000,0,1,1,1,5,3,5,5,10000000,0,99000000,0
BE20191227278030,female,41,Android,investing,35000000,2019.12.30,4950000,4950000,2,1,1,4,2,1,1,4950000,1,9900000,1
BE20191227983065,male,35,Android,investing,75000000,2019.12.27,3000000,0,1,1,3,2,1,2,2,3000000,0,3000000,0
BE20191227783657,female,31,Android,saving,7500000,2019.12.29,4000000,200000,1,1,1,1,1,1,1,5000000,1,4200000,1
BE20191227418444,female,57,Android,investing,7500000,2019.12.27,3000000,0,1,1,2,1,3,1,1,3000000,0,3000000,0
BE20191227105579,female,57,Android,investing,75000000,2019.12.27,10000000,6000000,1,1,5,3,3,3,3,10000000,1,16000000,1
BE20191227222946,male,35,iOS,investing,75000000,2019.12.27,3000000,0,2,1,1,1,2,5,5,10000000,0,3000000,0
BE20191227353529,female,56,Android,investing,35000000,2019.12.30,5000000,0,4,1,5,5,1,1,1,5000000,0,5000000,0
BE20191227671233,male,32,iOS,investing,75000000,2019.12.28,5000000,0,1,1,1,3,2,3,3,5000000,0,5000000,0
BE20191227571034,male,42,Android,investing,75000000,2019.12.28,10000000,0,1,1,1,2,3,1,1,10000000,0,10000000,0
BE20191227427492,female,22,Android,investing,7500000,2019.12.30,3000000,0,1,1,4,1,1,2,2,5000000,0,3000000,0
BE20191227849567,male,29,Android,investing,75000000,2019.12.28,5000000,23000000,1,1,1,2,1,1,1,5000000,2,28000000,1
BE20191227780364,female,37,iOS,investing,75000000,2019.12.27,3000000,0,1,1,5,3,1,1,1,3000000,0,3000000,0
BE20191227175247,male,10,Android,investing,7500000,2019.12.27,7575000,0,1,1,4,1,3,1,1,7500000,0,7575000,0
BE20191227263137,female,27,Android,investing,35000000,2019.12.27,3000000,0,1,1,1,2,1,4,4,3000000,0,3000000,0
BE20191227654666,female,38,iOS,multi,7500000,2019.12.27,8000000,0,1,1,2,1,1,3,3,3000000,0,8000000,0
BE20191227901016,male,24,iOS,investing,35000000,2019.12.27,4000000,200000,2,1,1,1,2,2,2,5000000,1,4200000,1
BE20191227674985,female,38,Android,investing,35000000,2019.12.27,3000000,0,1,1,1,3,1,1,1,10000000,0,3000000,0
BE20191227859006,male,56,Android,investing,172500000,2019.12.30,5000000,0,3,1,1,2,1,4,4,5000000,0,5000000,0
BE20191227243009,male,30,Android,saving,75000000,2020.1.17,5000000,0,2,1,1,2,1,4,4,5000000,0,5000000,0
BE20191227956181,male,44,Android,investing,7500000,2020.1.6,3000000,0,1,1,3,4,3,4,4,10000000,0,3000000,0
BE20191227035764,male,35,Android,investing,35000000,2019.12.27,7000000,0,1,1,1,1,3,3,3,10000000,0,7000000,0
BE20191227177404,male,36,Android,investing,35000000,2019.12.27,5000000,0,1,1,1,2,3,3,3,5000000,0,5000000,0
BE20191227237094,male,26,Android,investing,35000000,2019.12.27,3000000,0,1,1,1,1,2,1,1,5000000,0,3000000,0
BE20191227858294,male,27,Android,investing,75000000,2019.12.29,9900000,0,1,1,1,1,3,3,3,5000000,0,9900000,0
BE20191227781173,male,35,iOS,investing,35000000,2019.12.28,4950000,0,1,1,2,1,3,2,2,10000000,0,4950000,0
BE20191227030960,female,28,Android,investing,35000000,2019.12.30,5000000,300000,2,1,1,2,2,2,2,3000000,1,5300000,1
BE20191227682888,male,30,Android,investing,35000000,2020.1.12,3000000,4500000,1,1,1,2,2,5,5,5000000,1,7500000,1
BE20191227442448,female,30,Android,investing,35000000,2019.12.28,3000000,0,1,1,1,2,3,3,3,5000000,0,3000000,0
BE20191228122882,male,37,Android,investing,35000000,2019.12.29,3000000,5000000,1,1,5,1,1,1,1,3000000,1,8000000,1
BE20191228380415,female,25,Android,investing,35000000,2019.12.28,5000000,200000,1,1,1,2,1,1,1,5000000,1,5200000,1
BE20191228292651,female,32,Android,investing,7500000,2019.12.30,3000000,0,1,1,2,2,3,1,1,3000000,0,3000000,0
BE20191228172593,female,26,iOS,investing,35000000,2020.1.3,3000000,0,1,1,1,2,2,4,4,5000000,0,3000000,0
BE20191228108953,male,29,Android,investing,172500000,2019.12.28,4900000,0,1,1,3,3,3,4,4,5000000,0,4900000,0
BE20191228124363,male,38,Android,investing,75000000,2020.1.21,20000000,0,1,1,1,3,3,3,3,10000000,0,20000000,0
BE20191228210315,male,30,Android,investing,35000000,2020.1.2,3000000,0,1,1,1,2,3,1,1,5000000,0,3000000,0
BE20191228584173,female,39,Android,investing,35000000,2020.1.6,5000000,0,1,1,1,1,3,3,3,10000000,0,5000000,0
BE20191228042495,female,28,Android,investing,35000000,2019.12.28,5230000,0,1,1,1,1,1,3,3,5000000,0,5230000,0
BE20191228719965,male,40,Android,investing,172500000,2020.1.6,10000000,0,2,1,1,2,2,1,1,10000000,0,10000000,0
BE20191228656539,male,43,Android,investing,75000000,2019.12.30,3000000,0,1,1,1,2,1,5,5,10000000,0,3000000,0
BE20191228280950,female,57,Android,investing,35000000,2019.12.28,10000000,0,1,1,1,2,2,3,3,10000000,0,10000000,0
BE20191228805977,male,35,iOS,investing,75000000,2019.12.28,3000000,0,1,1,1,1,1,1,1,10000000,0,3000000,0
BE20191228621082,male,44,Android,investing,172500000,2019.12.28,3000000,0,2,1,1,3,3,3,3,10000000,0,3000000,0
BE20191228635850,male,40,Android,investing,75000000,2019.12.28,10000000,0,2,1,3,3,1,2,2,10000000,0,10000000,0
BE20191228201943,male,38,Android,investing,75000000,2020.1.15,10000000,0,1,1,3,2,1,2,2,10000000,0,10000000,0
BE20191228579970,male,60,Android,investing,7500000,2019.12.28,3000000,0,1,1,1,1,1,1,1,10000000,0,3000000,0
BE20191228052757,male,46,Android,investing,75000000,2019.12.30,5000000,0,2,1,1,4,1,3,3,10000000,0,5000000,0
BE20191228170827,female,28,Android,investing,75000000,2019.12.28,3000000,0,1,1,1,2,1,1,1,3000000,0,3000000,0
BE20191228468171,male,55,Android,investing,35000000,2020.1.6,3000000,0,2,1,3,5,3,2,2,10000000,0,3000000,0
BE20191228018270,male,39,Android,investing,75000000,2019.12.29,10000000,18000000,2,1,1,3,2,3,3,10000000,2,28000000,1
BE20191228880785,female,37,iOS,investing,35000000,2020.1.19,3000000,0,1,1,1,1,3,3,3,3000000,0,3000000,0
BE20191228372822,male,34,Android,investing,75000000,2019.12.29,10000000,0,1,1,1,3,2,3,3,5000000,0,10000000,0
BE20191228156317,male,43,Android,investing,75000000,2019.12.28,3000000,0,2,1,1,1,1,3,3,10000000,0,3000000,0
BE20191228300232,female,21,Android,investing,7500000,2020.1.4,3000000,0,1,1,4,1,1,1,1,3000000,0,3000000,0
BE20191228066763,male,40,Android,investing,75000000,2019.12.28,10000000,0,1,1,1,1,1,3,3,10000000,0,10000000,0
BE20191228952886,male,48,Android,multi,172500000,2019.12.28,10000000,0,1,1,1,2,1,5,5,5000000,0,10000000,0
BE20191228695698,male,37,iOS,investing,35000000,2020.1.21,3000000,0,1,1,1,1,1,3,3,3000000,0,3000000,0
BE20191228546310,male,25,iOS,investing,35000000,2019.12.29,3000000,0,1,1,1,1,2,1,1,3000000,0,3000000,0
BE20191228156572,male,32,Android,investing,35000000,2020.1.18,3000000,0,1,1,1,2,1,3,3,3000000,0,3000000,0
BE20191228106368,female,32,iOS,saving,35000000,2019.12.28,3000000,0,1,1,5,2,1,2,2,5000000,0,3000000,0
BE20191228287654,male,40,Android,investing,75000000,2020.1.2,3000000,0,1,1,2,1,1,2,2,10000000,0,3000000,0
BE20191228512262,female,36,Android,investing,172500000,2019.12.31,10000000,0,1,1,1,2,3,3,3,10000000,0,10000000,0
BE20191228292009,female,50,Android,investing,75000000,2019.12.28,3000000,5500000,1,1,1,2,1,2,2,10000000,11,8500000,1
BE20191228946174,female,60,Android,investing,75000000,2019.12.31,10891088,0,2,1,1,5,2,2,2,10000000,0,10891088,0
BE20191228047576,male,43,Android,investing,75000000,2019.12.28,9900000,0,4,1,3,3,1,5,5,9900000,0,9900000,0
BE20191228244054,male,22,Android,investing,75000000,2019.12.28,5000000,0,1,1,1,2,1,3,3,5000000,0,5000000,0
BE20191228374461,male,51,Android,investing,7500000,2019.12.28,3000000,0,1,1,1,1,2,4,4,10000000,0,3000000,0
BE20191228729638,male,50,Android,multi,7500000,2019.12.29,29700000,19800000,2,1,5,4,1,3,3,19800000,2,49500000,1
BE20191228025040,female,48,Android,investing,75000000,2020.1.21,3000000,0,1,1,1,3,3,2,2,3000000,0,3000000,0
BE20191229946387,male,27,Android,investing,35000000,2020.1.2,17000000,0,1,1,1,1,2,3,3,5000000,0,17000000,0
BE20191229788774,male,22,Android,investing,35000000,2019.12.29,4900000,0,2,1,1,2,3,2,2,5000000,0,4900000,0
BE20191229949580,male,52,Android,investing,172500000,2020.1.9,15000000,0,1,1,1,3,2,2,2,150000000,0,15000000,0
BE20191229186824,male,49,Android,investing,35000000,2019.12.29,3000000,0,1,1,1,1,1,1,1,3000000,0,3000000,0
BE20191229221000,male,26,Android,investing,7500000,2020.1.2,5000000,0,1,1,5,1,1,5,5,5000000,0,5000000,0
BE20191229839885,male,54,Android,investing,172500000,2020.1.7,10000000,5000000,4,1,5,4,3,3,3,10000000,1,15000000,1
BE20191229052512,male,49,Android,investing,172500000,2019.12.29,50000000,0,1,1,1,3,2,4,4,50000000,0,50000000,0
BE20191229229657,female,55,Android,investing,35000000,2019.12.29,3000000,0,4,1,2,2,1,1,1,3000000,0,3000000,0
BE20191229677463,male,24,Android,investing,75000000,2020.1.19,3000000,0,1,1,1,2,1,2,2,5000000,0,3000000,0
BE20191229834709,male,53,Android,investing,250000000,2019.12.29,10000000,40000000,1,1,1,5,3,1,1,10000000,3,50000000,1
BE20191229242460,female,38,Android,investing,7500000,2020.1.14,3000000,0,1,1,5,2,1,1,1,3000000,0,3000000,0
BE20191229375362,male,43,Android,investing,75000000,2019.12.29,3300000,0,1,1,1,1,2,3,3,10000000,0,3300000,0
BE20191229716185,male,24,Android,investing,35000000,2019.12.30,3000000,0,2,1,1,1,3,3,3,5000000,0,3000000,0
BE20191229050134,male,28,Android,investing,35000000,2019.12.29,9000000,0,1,1,2,4,1,2,2,5000000,0,9000000,0
BE20191229126665,male,30,Android,investing,35000000,2020.1.8,46000000,1000000,1,1,1,2,3,5,5,46000000,1,47000000,1
BE20191229893618,male,56,Android,investing,172500000,2020.1.15,20000000,0,1,1,1,5,1,3,3,10000000,0,20000000,0
BE20191229392255,female,40,Android,saving,75000000,2020.1.11,9900000,0,2,1,1,3,2,1,1,9900000,0,9900000,0
BE20191229148858,female,22,Android,investing,7500000,2020.1.1,3000000,0,2,1,4,1,2,3,3,3000000,0,3000000,0
BE20191229861486,male,32,Android,investing,35000000,2020.1.3,3000000,0,1,1,1,1,2,3,3,5000000,0,3000000,0
BE20191229683213,male,27,iOS,investing,35000000,2020.1.6,8000000,7000000,1,1,1,2,2,3,3,5000000,1,15000000,1
BE20191229475884,female,67,iOS,saving,7500000,2019.12.29,5000000,0,1,1,5,1,1,2,2,5000000,0,5000000,0
BE20191229011154,male,50,Android,investing,75000000,2020.1.18,3500000,0,1,1,1,2,1,3,3,3500000,0,3500000,0
BE20191229319243,male,31,Android,investing,75000000,2020.1.12,5000000,0,1,1,1,1,2,4,4,5000000,0,5000000,0
BE20191229763247,female,33,iOS,investing,75000000,2020.1.2,9000000,0,1,1,1,3,1,3,3,5000000,0,9000000,0
BE20191229257148,female,37,Android,multi,35000000,2019.12.29,8000000,2200000,1,1,3,2,3,2,2,3000000,3,10200000,1
BE20191229653834,male,20,Android,investing,35000000,2019.12.30,5000000,10000000,1,1,1,1,2,3,3,5000000,2,15000000,1
BE20191229131735,male,42,Android,investing,75000000,2019.12.29,10000000,0,4,1,1,3,1,5,5,10000000,0,10000000,0
BE20191229667706,male,28,iOS,investing,35000000,2019.12.30,3000000,0,1,1,1,2,2,2,2,5000000,0,3000000,0
BE20191229173630,male,51,Android,investing,75000000,2020.1.3,3000000,0,1,1,1,2,1,1,1,10000000,0,3000000,0
BE20191229545152,male,34,iOS,investing,35000000,2020.1.13,10000000,0,1,1,1,1,2,2,2,5000000,0,10000000,0
BE20191229042525,female,41,Android,investing,7500000,2019.12.30,3000000,0,2,1,2,2,3,3,3,10000000,0,3000000,0
BE20191229342217,male,42,Android,investing,35000000,2020.1.17,3000000,0,1,1,1,1,1,3,3,10000000,0,3000000,0
BE20191230212124,male,32,iOS,investing,172500000,2020.1.3,5000000,0,2,1,1,3,3,1,1,5000000,0,5000000,0
BE20191230238466,male,29,Android,investing,75000000,2020.1.15,3000000,1000000,3,1,1,2,2,4,4,3000000,1,4000000,1
BE20191230146718,male,32,Android,saving,35000000,2020.1.8,3000000,0,1,1,1,1,3,2,2,5000000,0,3000000,0
BE20191230946790,male,34,Android,investing,7500000,2020.1.3,5846242,0,1,1,1,1,3,3,3,5000000,0,5846242,0
BE20191230435463,male,49,Android,investing,75000000,2020.1.2,3000000,0,1,1,1,3,2,3,3,3000000,0,3000000,0
BE20191230687815,female,24,Android,investing,35000000,2019.12.30,3000000,0,1,1,1,2,3,3,3,5000000,0,3000000,0
BE20191230090540,female,29,Android,saving,35000000,2019.12.30,3000000,0,1,1,1,1,1,3,3,5000000,0,3000000,0
BE20191230085919,male,36,Android,investing,75000000,2019.12.30,5000000,0,1,1,1,2,1,3,3,5000000,0,5000000,0
BE20191230939274,male,39,Android,investing,75000000,2019.12.30,10000000,10000000,1,1,1,3,2,3,3,10000000,1,20000000,1
BE20191230056895,female,36,Android,investing,75000000,2019.12.31,3000000,0,1,1,1,3,3,4,4,3000000,0,3000000,0
BE20191230402564,male,48,Android,investing,75000000,2020.1.20,15000000,0,2,1,1,2,2,2,2,15000000,0,15000000,0
BE20191230820357,male,28,Android,investing,35000000,2020.1.3,5000000,0,1,1,1,1,1,1,1,5000000,0,5000000,0
BE20191230799544,female,34,iOS,investing,75000000,2019.12.30,4000000,0,1,1,2,1,1,2,2,4000000,0,4000000,0
BE20191230147173,male,34,Android,investing,75000000,2019.12.30,3000000,0,4,1,1,5,3,5,5,3000000,0,3000000,0
BE20191230901672,male,48,Android,investing,75000000,2019.12.30,6000000,0,1,1,1,1,3,3,3,10000000,0,6000000,0
BE20191230833260,male,37,Android,investing,75000000,2020.1.5,10000000,0,2,1,1,2,2,3,3,10000000,0,10000000,0
BE20191230969770,male,38,Android,investing,75000000,2019.12.30,3000000,0,1,1,1,1,1,1,1,3000000,0,3000000,0
BE20191230405075,male,31,Android,investing,35000000,2019.12.30,3000000,0,1,1,1,1,2,5,5,3000000,0,3000000,0
BE20191230748875,male,58,iOS,investing,75000000,2019.12.30,3000000,0,2,1,2,5,3,1,1,10000000,0,3000000,0
BE20191230510704,male,45,Android,investing,172500000,2019.12.30,10000000,0,1,1,1,3,2,3,3,10000000,0,10000000,0
BE20191230903214,male,37,iOS,investing,75000000,2019.12.30,3000000,0,4,1,1,5,2,5,5,10000000,0,3000000,0
BE20191230166279,male,26,Android,investing,75000000,2019.12.30,3000000,22511106,1,1,3,3,1,1,1,22511106,1,25511106,1
BE20191230159404,male,31,Android,investing,35000000,2019.12.31,3000000,0,1,1,1,1,3,3,3,5000000,0,3000000,0
BE20191230668629,male,36,Android,investing,172500000,2020.1.9,3000000,0,1,1,1,3,1,2,2,10000000,0,3000000,0
BE20191230630475,male,46,Android,investing,7500000,2020.1.3,3000000,0,1,1,5,1,1,1,1,10000000,0,3000000,0
BE20191230364460,female,25,Android,investing,35000000,2020.1.4,7000000,0,1,1,1,1,3,3,3,7000000,0,7000000,0
BE20191230095671,female,39,Android,investing,250000000,2019.12.30,3000000,2700000,1,1,3,5,3,5,5,10000000,7,5700000,1
BE20191230782012,male,8,Android,investing,75000000,2020.1.1,10430000,0,1,1,4,2,1,3,3,10430000,0,10430000,0
BE20191230032771,male,13,Android,investing,35000000,2020.1.1,13090000,0,1,1,1,2,1,3,3,13090000,0,13090000,0
BE20191230368536,male,19,iOS,investing,7500000,2020.1.2,3000000,3000000,1,1,4,1,3,3,3,,1,6000000,1
BE20191230364410,male,10,iOS,multi,35000000,2019.7.20,0,5000000,1,1,1,2,1,3,3,5000000,1,5000000,1
BE20191230928154,female,50,Android,investing,35000000,2020.1.15,5000000,5000000,1,1,1,1,1,2,2,9899000,1,10000000,1
BE20191230984866,male,39,Android,investing,35000000,2020.1.2,35000000,1000000,4,1,1,2,3,5,5,35000000,1,36000000,1
BE20191230957942,male,32,Android,investing,75000000,2020.1.2,10000000,0,1,1,1,4,1,3,3,5000000,0,10000000,0
BE20191230486044,male,39,Android,investing,35000000,2020.1.1,10000000,0,1,1,1,3,1,3,3,10000000,0,10000000,0
BE20191230621467,female,26,Android,investing,35000000,2020.1.2,3000000,0,2,1,1,2,1,1,1,3000000,0,3000000,0
BE20191231852680,male,20,iOS,investing,7500000,2020.1.3,3000000,0,1,1,4,1,1,1,1,5000000,0,3000000,0
BE20191231664385,female,31,Android,investing,35000000,2020.1.3,3000000,0,1,1,1,1,1,1,1,3000000,0,3000000,0
BE20191231229214,male,29,Android,investing,35000000,2020.1.2,3000000,300000,1,1,1,1,1,1,1,3000000,1,3300000,1
BE20191231848154,male,48,Android,investing,75000000,2019.12.31,5000000,0,1,1,1,2,1,2,2,10000000,0,5000000,0
BE20191231885843,female,23,iOS,investing,35000000,2019.12.31,3000000,0,1,1,1,1,1,5,5,3000000,0,3000000,0
BE20191231938355,male,59,Android,investing,250000000,2020.1.13,30000000,0,2,1,3,5,3,3,3,10000000,0,30000000,0
BE20191231901191,male,52,Android,investing,35000000,2020.1.15,3000000,0,4,1,2,1,2,4,4,3000000,0,3000000,0
BE20191231250199,female,27,iOS,saving,35000000,2019.12.31,3000000,0,1,1,1,1,1,2,2,3000000,0,3000000,0
BE20191231201591,male,45,Android,investing,35000000,2020.1.1,10000000,0,2,1,1,3,3,5,5,10000000,0,10000000,0
BE20191231162676,male,31,Android,investing,75000000,2019.12.31,4000000,0,1,1,1,3,1,1,1,5000000,0,4000000,0
BE20191231986060,male,26,Android,investing,75000000,2019.12.31,5000000,5000000,2,1,1,2,2,3,3,5000000,1,10000000,1
BE20191231210096,male,33,Android,investing,172500000,2020.1.3,10000000,0,1,1,1,2,3,5,1,5000000,0,10000000,0
BE20191231227159,male,26,Android,investing,35000000,2019.12.31,5000000,0,1,1,1,2,2,2,2,5000000,0,5000000,0
BE20191231438201,male,12,Android,investing,7500000,2020.1.3,10000000,0,1,1,4,1,2,2,2,10000000,0,10000000,0
BE20191231154694,female,36,Android,investing,75000000,2019.12.31,10000000,0,1,1,3,5,2,5,5,10000000,0,10000000,0
BE20191231759157,female,58,Android,investing,7500000,2019.12.31,10000000,0,2,1,5,4,3,3,3,10000000,0,10000000,0
BE20191231147605,female,58,Android,investing,35000000,2020.1.8,10000000,0,3,1,3,5,3,5,5,10000000,0,10000000,0
BE20191231371949,female,26,iOS,investing,35000000,2020.1.3,5000000,4950000,2,1,1,1,3,2,2,5000000,1,9950000,1
BE20191231622238,female,33,Android,investing,35000000,2020.1.9,4000000,0,1,1,1,2,1,3,3,5000000,0,4000000,0
BE20191231417628,female,4,Android,investing,7500000,2020.1.3,5000000,0,2,1,4,1,3,2,2,5000000,0,5000000,0
BE20191231590685,female,27,Android,investing,35000000,2020.1.2,5000000,0,1,1,2,1,3,3,3,5000000,0,5000000,0
BE20191231999029,male,31,Android,investing,35000000,2019.12.31,7000000,0,1,1,1,1,1,1,1,5000000,0,7000000,0
BE20191231311051,male,28,Android,investing,35000000,2020.1.5,5000000,0,1,1,1,1,3,5,5,5000000,0,5000000,0
BE20200101692568,male,38,Android,investing,35000000,2020.1.1,10000000,0,1,1,3,2,2,3,3,10000000,0,10000000,0
BE20200101165787,male,55,Android,investing,35000000,2020.1.14,5000000,0,1,1,1,3,2,3,3,5000000,0,5000000,0
BE20200101420455,male,51,Android,investing,75000000,2020.1.8,10000000,0,1,1,1,1,3,1,1,10000000,0,10000000,0
BE20200101895379,male,30,Android,investing,35000000,2020.1.6,29000000,0,1,1,1,1,2,2,2,5000000,0,29000000,0
BE20200101447920,male,29,Android,investing,75000000,2020.1.1,3000000,0,2,1,3,1,1,5,5,3000000,0,3000000,0
BE20200101903417,male,44,Android,investing,75000000,2020.1.2,3000000,0,2,1,1,1,2,5,5,10000000,0,3000000,0
BE20200101279723,male,42,Android,investing,75000000,2020.1.1,3000000,0,2,1,1,2,3,5,5,3000000,0,3000000,0
BE20200101160578,male,66,Android,investing,75000000,2020.1.7,10000000,0,1,1,5,2,2,3,3,10000000,0,10000000,0
BE20200101061324,male,31,Android,investing,35000000,2020.1.1,3600000,300000,1,1,1,2,3,3,3,5000000,1,3900000,1
BE20200101473086,male,32,Android,investing,35000000,2020.1.3,3000000,0,2,1,1,3,1,3,3,5000000,0,3000000,0
BE20200101387534,female,33,Android,investing,35000000,2020.1.1,10000000,0,1,1,1,1,2,4,4,10000000,0,10000000,0
BE20200101734666,male,29,Android,investing,35000000,2020.1.1,3000000,0,1,1,1,2,1,3,3,3000000,0,3000000,0
BE20200101546764,female,38,iOS,investing,35000000,2020.1.1,4950000,0,1,1,1,2,3,2,2,4950000,0,4950000,0
BE20200101147167,female,31,Android,investing,75000000,2020.1.1,5000000,5000000,1,1,1,2,2,5,5,5000000,1,10000000,1
BE20200101470538,male,48,Android,saving,75000000,2020.1.8,6000000,0,1,1,1,3,1,3,3,6000000,0,6000000,0
BE20200101425445,male,47,Android,investing,35000000,2020.1.7,10000000,0,1,1,2,3,2,3,3,10000000,0,10000000,0
BE20200101153538,female,44,iOS,investing,35000000,2020.1.1,3000000,0,2,1,3,1,2,3,3,10000000,0,3000000,0
BE20200101363049,female,48,Android,investing,35000000,2020.1.1,10000000,0,1,1,5,2,2,3,3,10000000,0,10000000,0
BE20200101180863,female,21,iOS,investing,7500000,2020.1.14,30000000,0,1,1,4,2,3,3,3,5000000,0,30000000,0
BE20200101749052,female,55,Android,investing,172500000,2020.1.16,20000000,0,1,1,5,4,1,5,5,20000000,0,20000000,0
